locationid,zone,borough,speed_zone,day_type,time_of_day,mean_trip_mph,median_trip_mph,num_trips,mean_trip_distance,mean_trip_minutes
160,Middle Village,Queens,3,weekday,6,14.594882474431826,13.20829107505071,13001,1.9088798179704021,9.47581724482732
160,Middle Village,Queens,3,weekday,12,13.785103797314822,12.312485657148478,14231,1.9226027655700162,10.04884173049446
160,Middle Village,Queens,3,weekday,20,15.685829045928877,14.108392140321659,5092,1.9214462493300169,8.591957973291438
160,Middle Village,Queens,3,weekend_or_holiday,0,16.72976183175828,15.040057866184446,2700,1.8978534538958992,8.05191975308642
160,Middle Village,Queens,3,weekend_or_holiday,6,15.360251848877708,13.973578326180258,3943,1.9397286354903902,8.843816045312368
160,Middle Village,Queens,3,weekend_or_holiday,12,13.962251887702154,12.606275987362434,7620,1.9305505128189064,9.745041557305337
160,Middle Village,Queens,3,weekend_or_holiday,20,15.547396718538037,14.12778473091364,3393,1.9263754187728459,8.728632478632479
161,Midtown Center,Manhattan,1,weekday,0,11.591148938003375,11.336398847618392,27128,1.65627750832399105988,8.988233559421998
161,Midtown Center,Manhattan,1,weekday,6,5.5804356019325,5.137309330012109,36347,1.37512561304490307843,16.609287332287856
161,Midtown Center,Manhattan,1,weekday,12,5.735053273927801,5.450204940763554,160078,1.50682197470190841535,17.20975847191161
161,Midtown Center,Manhattan,1,weekday,20,8.190546220630948,7.8886889947138465,99285,1.68525001656960365352,13.222993906430982
161,Midtown Center,Manhattan,1,weekend_or_holiday,0,9.872090481001898,9.430818618194476,8181,1.57364847104631819518,10.347911828219859
161,Midtown Center,Manhattan,1,weekend_or_holiday,6,8.815440110942125,8.475614554480906,10470,1.55794502449314744374,11.841776504297995
161,Midtown Center,Manhattan,1,weekend_or_holiday,12,6.895680457520072,6.578496936005353,47673,1.50554754481774989723,14.559283731532174
161,Midtown Center,Manhattan,1,weekend_or_holiday,20,8.100176864700453,7.652716769247037,20749,1.53386167885558090769,12.518120551994475
162,Midtown East,Manhattan,1,weekday,0,11.894400969606979,11.554776578637293,13819,1.64726943995385903909,8.833482885881757
162,Midtown East,Manhattan,1,weekday,6,5.773309428663832,5.219741746151691,36358,1.38307845432945796345,16.497996772833122
162,Midtown East,Manhattan,1,weekday,12,6.172171804294352,5.698813337403688,111329,1.51044411605837158229,16.632847685688365
162,Midtown East,Manhattan,1,weekday,20,8.659295830355259,8.216769199444215,60484,1.67752114256189633017,12.783732888036505
162,Midtown East,Manhattan,1,weekend_or_holiday,0,10.251625751279848,9.687566599957739,6366,1.57715528621713409981,10.163579956016337
162,Midtown East,Manhattan,1,weekend_or_holiday,6,8.767513108100218,8.300921702789449,13356,1.58468649432611888894,12.315254068084256
162,Midtown East,Manhattan,1,weekend_or_holiday,12,7.185873720778569,6.640381293151697,36022,1.54280586696456277823,14.787692706309109
162,Midtown East,Manhattan,1,weekend_or_holiday,20,8.561778367809863,7.974614101135163,15277,1.57481778820902494531,12.428560363073029
163,Midtown North,Manhattan,1,weekday,0,11.314175533571996,10.93165319593738,11242,1.60553745672378693302,9.205992409417068
163,Midtown North,Manhattan,1,weekday,6,6.041973174666251,5.479944439556481,34029,1.40206666116641246217,16.11030934399091
163,Midtown North,Manhattan,1,weekday,12,5.885007951996922,5.463648577249507,88848,1.46139939726297412226,16.88921397592893
163,Midtown North,Manhattan,1,weekday,20,8.059466795721796,7.693441528215955,49709,1.61159995661686900735,13.059610600360767
163,Midtown North,Manhattan,1,weekend_or_holiday,0,9.921735809240623,9.40914072477117,9586,1.56965289117171352365,10.485191946588776
163,Midtown North,Manhattan,1,weekend_or_holiday,6,9.024743378987385,8.609092347144164,11063,1.52308210292315036554,11.400007532616229
163,Midtown North,Manhattan,1,weekend_or_holiday,12,6.801419855598401,6.420538262298497,37231,1.46217761900746065675,14.66107813381322
163,Midtown North,Manhattan,1,weekend_or_holiday,20,8.138970145336877,7.679322709493308,15479,1.49844544896418803441,12.319853780390638
164,Midtown South,Manhattan,1,weekday,0,10.725181814117034,10.292026690218968,14282,1.50477223026271701248,9.127083041590813
164,Midtown South,Manhattan,1,weekday,6,6.360997674634037,5.862929779326638,52219,1.38040713711423784163,14.799824138085116
164,Midtown South,Manhattan,1,weekday,12,6.039656224205345,5.731488091481565,104635,1.49338696263160638378,16.458094009334033
164,Midtown South,Manhattan,1,weekday,20,7.840839330079347,7.512217709895376,55785,1.54868342031280919325,12.875496997400736
164,Midtown South,Manhattan,1,weekend_or_holiday,0,9.481968528830473,9.052782064970962,23697,1.53984986223414361770,10.59675486348483
164,Midtown South,Manhattan,1,weekend_or_holiday,6,9.08931055043563,8.706161508208144,16584,1.56671727216055189993,11.380383703167713
164,Midtown South,Manhattan,1,weekend_or_holiday,12,6.900437226993582,6.5773659460283795,48908,1.52402062550927856505,14.7804766091437
164,Midtown South,Manhattan,1,weekend_or_holiday,20,7.655288318410403,7.228767899400828,26963,1.53226348551991323616,13.288920001483515
165,Midwood,Brooklyn,3,weekday,0,16.65802858785552,15.18220100326276,3360,1.8992845863587791,8.027762896825397
165,Midwood,Brooklyn,3,weekday,6,12.076014668141914,10.810088819580988,26804,1.8741398201553003,11.225486867631696
165,Midwood,Brooklyn,3,weekday,12,11.44898497218306,10.249989894661956,38099,1.8695832045228113,11.74013841133188
165,Midwood,Brooklyn,3,weekday,20,14.173504884770939,12.768050995951743,11327,1.8830376729363944,9.227490362261262
165,Midwood,Brooklyn,3,weekend_or_holiday,0,16.187155428200015,14.908180444636304,2405,1.9196740228861675,8.198378378378377
165,Midwood,Brooklyn,3,weekend_or_holiday,6,14.263822612280252,12.901303881445944,6278,1.9531767571718582,9.572862907507698
165,Midwood,Brooklyn,3,weekend_or_holiday,12,12.959382500724855,11.687157789945246,11502,1.9185400152650450,10.377083695589173
165,Midwood,Brooklyn,3,weekend_or_holiday,20,14.12214219729839,12.879724911368232,5200,1.8861723439095904,9.293836538461537
166,Morningside Heights,Manhattan,2,weekday,0,12.101504495468646,11.401062599208064,6071,1.52173492985372452381,8.063081315543842
166,Morningside Heights,Manhattan,2,weekday,6,9.197816461739192,8.679420663230031,20057,1.66313726791212049883,11.799997507104752
166,Morningside Heights,Manhattan,2,weekday,12,8.882251607003509,8.402733092303048,44961,1.60830857039016514172,11.832924089766687
166,Morningside Heights,Manhattan,2,weekday,20,10.606710782764576,10.014017773580257,20273,1.59208739399661429194,9.546663049376017
166,Morningside Heights,Manhattan,2,weekend_or_holiday,0,11.681484556329648,11.0020446155777,5632,1.53781937317155009829,8.53480409564394
166,Morningside Heights,Manhattan,2,weekend_or_holiday,6,10.936210627380653,10.399380246482279,7655,1.70397794100100263366,9.91940997169606
166,Morningside Heights,Manhattan,2,weekend_or_holiday,12,9.70268329086629,9.234652700082897,18814,1.64939390905542748591,10.936153042060877
166,Morningside Heights,Manhattan,2,weekend_or_holiday,20,10.761946333185097,10.153520379040982,8648,1.59740968240522295374,9.455375038544558
167,Morrisania/Melrose,Bronx,2,weekday,0,12.916978067492844,11.976084535973719,6724,1.62100637270198728228,8.390786734086854
167,Morrisania/Melrose,Bronx,2,weekday,6,9.397597539165787,8.564273927962386,31504,1.51438325961813112787,11.061663598273235
167,Morrisania/Melrose,Bronx,2,weekday,12,9.262837978961182,8.435926498524259,31880,1.60932888833973377773,12.161948452530321
167,Morrisania/Melrose,Bronx,2,weekday,20,11.823980121440398,10.901355721684515,12796,1.68007497565964266979,9.568068146295719
167,Morrisania/Melrose,Bronx,2,weekend_or_holiday,0,12.552298910744595,11.789625549216343,6943,1.70092497707732870426,9.086117912525804
167,Morrisania/Melrose,Bronx,2,weekend_or_holiday,6,11.34145334769438,10.455220104570753,8037,1.57931790494560212767,9.311830699680645
167,Morrisania/Melrose,Bronx,2,weekend_or_holiday,12,10.538348636270998,9.68819210994661,14929,1.64455979492697230494,10.510278652287495
167,Morrisania/Melrose,Bronx,2,weekend_or_holiday,20,11.423174222113765,10.597560062415115,8222,1.70982634270141260105,10.034646882348172
168,Mott Haven/Port Morris,Bronx,2,weekday,0,13.135353821889542,12.167944099066641,6198,1.6334920178696549,8.32664569215876
168,Mott Haven/Port Morris,Bronx,2,weekday,6,9.686650551581195,8.81580622082383,22379,1.4989322316564014,10.694975944710071
168,Mott Haven/Port Morris,Bronx,2,weekday,12,9.25387628335176,8.355851113650413,30513,1.5479340020475565,11.907572728563782
168,Mott Haven/Port Morris,Bronx,2,weekday,20,12.00805921875141,11.076920784666253,13273,1.6201383666414661,9.095852482483236
168,Mott Haven/Port Morris,Bronx,2,weekend_or_holiday,0,12.489054306566569,11.605940881690755,6877,1.6497685738958496,8.901475934273666
168,Mott Haven/Port Morris,Bronx,2,weekend_or_holiday,6,12.30859018749154,11.473706006803551,5766,1.5902221700586392,8.702156318649553
168,Mott Haven/Port Morris,Bronx,2,weekend_or_holiday,12,10.849822068546375,10.082589286747401,13372,1.5745818398758219,9.891002343204708
168,Mott Haven/Port Morris,Bronx,2,weekend_or_holiday,20,11.643341074106237,10.770664833387253,7419,1.6289128026661445,9.501136721031587
169,Mount Hope,Bronx,2,weekday,0,13.483117330544994,12.741004896742602,10065,1.67865679207797508931,8.248433515482695
169,Mount Hope,Bronx,2,weekday,6,10.28108106145573,9.617843843738136,31282,1.7001084688870280,11.166849945655649
169,Mount Hope,Bronx,2,weekday,12,9.529514027585535,8.897666792107952,43448,1.6850671433257082,12.004159761860922
169,Mount Hope,Bronx,2,weekday,20,11.81290647467157,11.11563071297989,19977,1.6893252112062275,9.406302247584723
169,Mount Hope,Bronx,2,weekend_or_holiday,0,12.798948154409628,12.03612045955669,11361,1.70637133175126667383,8.804277792447847
169,Mount Hope,Bronx,2,weekend_or_holiday,6,12.414206002148326,11.72116979687482,9075,1.7378988435010137,9.224001836547291
169,Mount Hope,Bronx,2,weekend_or_holiday,12,10.744475764399574,10.083333333333334,20069,1.6989987199617603,10.520665371136248
169,Mount Hope,Bronx,2,weekend_or_holiday,20,11.474413962667612,10.734406380068108,12659,1.7070723394906292,9.824035600495035
170,Murray Hill,Manhattan,1,weekday,0,11.111164007979415,10.616564332869762,10775,1.53869963893102477725,8.872193348801238
170,Murray Hill,Manhattan,1,weekday,6,6.267371193106744,5.7362549346771265,61426,1.32138915158236269048,14.435241320179294
170,Murray Hill,Manhattan,1,weekday,12,6.184998238620685,5.84624610560743,105383,1.50064061456359104699,16.19551493125077
170,Murray Hill,Manhattan,1,weekday,20,8.275840814186337,7.899832983600929,51007,1.62134445739616997279,12.772939661876475
170,Murray Hill,Manhattan,1,weekend_or_holiday,0,9.970322008358774,9.401747338267572,14517,1.65846637675795204273,10.892514523202683
170,Murray Hill,Manhattan,1,weekend_or_holiday,6,8.880110404668029,8.373822962616984,20017,1.52233372222660963994,11.385659689264125
170,Murray Hill,Manhattan,1,weekend_or_holiday,12,7.266695234720698,6.877132305018466,52530,1.57971103067002315651,14.50456025128498
170,Murray Hill,Manhattan,1,weekend_or_holiday,20,8.083723300588405,7.542634252143611,24698,1.63602685197443133765,13.36508894107485
171,Murray Hill-Queens,Queens,4,weekday,0,20.118070045274294,18.49244498529561,4161,1.9012496736561990,6.616178002082832
171,Murray Hill-Queens,Queens,4,weekday,6,14.891642117798582,13.022241094045127,13042,1.8591654949028621,8.96951898992997
171,Murray Hill-Queens,Queens,4,weekday,12,15.672245952842829,13.883763405610454,15454,1.8848591280081491,8.677119192442087
171,Murray Hill-Queens,Queens,4,weekday,20,18.433678490268875,16.818749999999998,7264,1.9082009110401008,7.250633259911894
171,Murray Hill-Queens,Queens,4,weekend_or_holiday,0,19.891663274035487,18.1125,3509,1.9600688838269649,6.919364491308064
171,Murray Hill-Queens,Queens,4,weekend_or_holiday,6,16.141800643186713,14.348146655922644,4683,1.8487708458739142,8.131550288276745
171,Murray Hill-Queens,Queens,4,weekend_or_holiday,12,15.615522042720203,13.883763405610454,7613,1.8712661589817726,8.732709400586716
171,Murray Hill-Queens,Queens,4,weekend_or_holiday,20,18.04881539678952,16.363329286603005,3690,1.9081810133511720,7.424837398373984
173,North Corona,Queens,2,weekday,0,12.827451470803364,12.012587183958152,5665,1.51561222568464893597,7.852127096204766
173,North Corona,Queens,2,weekday,6,10.204976997243863,9.232814943042216,12217,1.59118202024382001387,10.373392267605249
173,North Corona,Queens,2,weekday,12,9.142706064014751,8.24114284913775,17851,1.51569745582122797600,11.284109200231546
173,North Corona,Queens,2,weekday,20,10.712975593486728,9.865574099224327,8765,1.41536284305023949720,8.77593839132915
173,North Corona,Queens,2,weekend_or_holiday,0,11.75091385421343,10.902472363309322,6598,1.41448529564478785748,8.040259674648883
173,North Corona,Queens,2,weekend_or_holiday,6,11.053045031827146,10.145785341160256,5220,1.63840901174970695722,9.85831098339719
173,North Corona,Queens,2,weekend_or_holiday,12,8.950803670456303,8.12487714987715,11405,1.57182524164475399002,11.799688733011836
173,North Corona,Queens,2,weekend_or_holiday,20,9.989841588117788,9.192646921540298,6004,1.45096624228782939572,9.689981678880747
174,Norwood,Bronx,2,weekday,0,15.866651749527401,14.707345293052065,6379,1.85595599947251668130,7.623998014317814
174,Norwood,Bronx,2,weekday,6,11.8548172770792,10.95386862553607,22199,1.87718540924962241650,10.51393831553974
174,Norwood,Bronx,2,weekday,12,10.76045507835482,9.814901858832705,33010,1.89451165068202319257,11.932815308492376
174,Norwood,Bronx,2,weekday,20,13.726413327256635,12.764041830603473,12521,1.91022534305298999059,9.090007454143706
174,Norwood,Bronx,2,weekend_or_holiday,0,14.761855964184898,13.791671920618448,5743,1.85951889578436922818,8.317862325149457
174,Norwood,Bronx,2,weekend_or_holiday,6,14.636851222462692,13.62641031545015,6895,1.96765355796787168527,8.740355329949239
174,Norwood,Bronx,2,weekend_or_holiday,12,12.60101082128636,11.62972513994591,12894,1.93839685526760494320,10.179088464919085
174,Norwood,Bronx,2,weekend_or_holiday,20,13.297019898538329,12.258358931294337,6881,1.90025691616399420927,9.39850312454585
175,Oakland Gardens,Queens,4,weekday,0,22.40334264452384,21.310287763169992,317,2.4458146882563014,7.223396424815983
175,Oakland Gardens,Queens,4,weekday,6,18.360175816444382,17.73873115481748,4271,2.4189455386829292,8.782595801139468
175,Oakland Gardens,Queens,4,weekday,12,18.633333359320446,17.477781750823723,4934,2.4137015218828964,8.823223213079313
175,Oakland Gardens,Queens,4,weekday,20,21.442879018732864,19.681195516811957,1079,2.4948853022457184,7.931773246833488
175,Oakland Gardens,Queens,4,weekend_or_holiday,0,22.11701760011227,20.664955070603337,361,2.4352975972421631,7.707017543859649
175,Oakland Gardens,Queens,4,weekend_or_holiday,6,21.433070488442542,19.92823981200206,987,2.5082453397671806,7.661786558595069
175,Oakland Gardens,Queens,4,weekend_or_holiday,12,19.809022862984342,18.727363509581448,1649,2.4967079936443538,8.345482110369922
175,Oakland Gardens,Queens,4,weekend_or_holiday,20,21.155272921100902,20.042680494615077,553,2.4964407873696993,7.623447860156721
177,Ocean Hill,Brooklyn,3,weekday,0,15.678165913671638,14.392806542934734,8500,1.9189498619952301,8.388413725490196
177,Ocean Hill,Brooklyn,3,weekday,6,12.042708735089578,10.843366466571073,26459,1.8404816479100613,10.905102863549896
177,Ocean Hill,Brooklyn,3,weekday,12,11.023006600965017,9.844635344650053,30872,1.8565894378005051,12.035129459272696
177,Ocean Hill,Brooklyn,3,weekday,20,13.4748599719996,12.216474908418395,16584,1.8949529386717910,9.697706624859302
177,Ocean Hill,Brooklyn,3,weekend_or_holiday,0,14.328211645629297,13.179804416590686,8639,1.9300789447596594,9.228490951884863
177,Ocean Hill,Brooklyn,3,weekend_or_holiday,6,13.420460493967655,12.231001099329765,9083,1.8707861645766388,9.715822598994459
177,Ocean Hill,Brooklyn,3,weekend_or_holiday,12,11.868040173807888,10.658009774834815,17455,1.8918697431229372,11.234159266685763
177,Ocean Hill,Brooklyn,3,weekend_or_holiday,20,12.820094538652523,11.652637604952929,9925,1.9192423861032314,10.360288832913518
178,Ocean Parkway South,Brooklyn,4,weekday,0,16.16114154382229,14.755328859060402,1423,1.7238737466718338,7.447071913797142
178,Ocean Parkway South,Brooklyn,4,weekday,6,12.17621935713099,10.802142639394951,12223,1.7369400748298153,10.133833756033708
178,Ocean Parkway South,Brooklyn,4,weekday,12,11.512301001947273,10.318361123081512,13281,1.7416983729153149,10.873636523354167
178,Ocean Parkway South,Brooklyn,4,weekday,20,13.98414278723731,12.708346820809247,4580,1.7066980935432040,8.441215429403202
178,Ocean Parkway South,Brooklyn,4,weekend_or_holiday,0,15.719742694710073,14.049789273159686,920,1.7312178142542707,7.691068840579709
178,Ocean Parkway South,Brooklyn,4,weekend_or_holiday,6,14.376715831406049,13.002579102975405,2231,1.7664093641368698,8.590191244583895
178,Ocean Parkway South,Brooklyn,4,weekend_or_holiday,12,12.931755300735412,11.462733383121734,3916,1.7364808890983570,9.428013278855977
